Samples,T1,T2,T5,T10,T15,L Max
332.0,51.755295,51.755295,51.755295,51.989697,68.21353,204800.0
333.0,179.38808,179.38808,180.30232,181.01291,184.76537,204800.0
334.0,81.4203,81.4203,81.4203,82.14748,84.12049,204800.0
335.0,14.213157,14.213157,14.213157,14.213157,15.094204,204800.0
336.0,39.083603,39.083603,39.083603,39.25533,41.039,204800.0
337.0,247.24364,247.24364,247.24364,247.24364,250.0047,204800.0
338.0,23.316748,23.316748,23.316748,23.489824,25.575994,204800.0
339.0,9.696594,9.696594,9.696594,9.915732,13.139482,204800.0
340.0,16.66719,16.66719,16.66719,16.77544,17.347652,204800.0
341.0,76.90695,76.90695,76.90695,82.42853,82.42853,204800.0
342.0,45.980076,45.980076,45.980076,45.980076,49.149998,204800.0
343.0,221.84363,221.84363,221.84363,221.91307,222.5859,204800.0
344.0,28.383959,28.383959,28.383959,28.523048,34.702713,204800.0
345.0,36.398964,36.398964,36.44218,36.4787,38.234463,204800.0
346.0,15.279589,15.279589,15.279589,15.325565,15.403299,204800.0
347.0,86.14986,86.14986,86.14986,86.471664,88.26741,204800.0
348.0,96.41855,96.41855,96.41855,97.39137,98.681,204800.0
349.0,74.62119,74.62119,74.62119,74.62119,75.219864,204800.0
350.0,47.331585,47.331585,47.362026,52.518974,52.518974,204800.0
351.0,10.473439,10.473439,10.5375805,11.447424,14.20451,204800.0
352.0,7.254609,7.254609,7.4150524,7.4839067,7.4839067,204800.0
353.0,64.354546,64.354546,64.354546,65.24226,65.32652,204800.0
354.0,47.780582,47.780582,47.780582,47.97396,51.08443,204800.0
355.0,11.364145,11.788728,11.865937,12.814085,12.814085,204800.0
356.0,42.031506,42.05367,42.65924,43.876003,43.876003,204800.0
357.0,5.263167,5.263167,5.452896,5.4529047,5.4529047,204800.0
358.0,45.57854,45.57854,45.57854,45.57854,45.86118,204800.0
359.0,14.0887,14.0887,14.506416,15.41211,20.336058,204800.0
360.0,60.823204,60.823204,60.823204,60.823204,63.59789,204800.0
361.0,143.51334,143.68855,143.93819,145.51273,145.9729,204800.0
362.0,5.061214,5.061214,5.061214,5.0643234,9.865204,204800.0
363.0,41.24454,41.24454,41.24454,41.7411,41.7411,204800.0
364.0,85.044876,85.044876,85.044876,85.92193,86.388084,204800.0
365.0,95.19645,95.19645,95.19645,95.19645,96.06311,204800.0
366.0,8.405148,8.405148,8.869202,11.344837,11.344837,204800.0
367.0,30.625957,30.625957,30.625957,30.70639,40.779724,204800.0
368.0,2.0412064,2.0412064,2.0412064,2.0412064,9.343026,204800.0
369.0,100.150246,100.21083,101.0997,101.272705,102.20463,204800.0
370.0,28.424015,28.424015,28.424015,28.636545,28.936356,204800.0
371.0,68.22549,68.48786,68.54203,68.54203,68.54203,204800.0
372.0,0.0,0.0,0.0,0.026786894,13.665415,204800.0
373.0,3.0112314,3.0112314,3.2658377,4.178234,4.178234,204800.0
374.0,1.7868701,1.7868701,1.7868701,3.9316823,5.931472,204800.0
375.0,10.471723,10.471723,10.471723,10.543467,12.521668,204800.0
376.0,0.0,0.0,0.03538114,0.7983892,3.3444908,204800.0
377.0,149.39146,149.39146,149.39146,149.62529,151.30959,204800.0
378.0,195.2026,195.2026,195.42624,198.13612,205.98811,204800.0
379.0,45.622738,45.7457,46.573647,47.743286,47.743286,204800.0
380.0,0.0,0.0,0.0,0.0,0.0,204800.0
381.0,27.508228,27.508228,27.508228,27.56164,27.56164,204800.0
382.0,15.679637,15.679637,15.679637,17.059166,17.059166,204800.0
383.0,84.180374,84.21562,84.616196,85.64093,89.80081,204800.0
384.0,17.602785,17.602785,17.959131,18.123629,18.785461,204800.0
385.0,24.256405,24.256405,24.256405,24.725018,28.593565,204800.0
386.0,4.8134937,4.8134937,4.8305645,5.7312994,18.97741,204800.0
387.0,36.407295,36.407295,36.407295,37.325394,43.30817,204800.0
388.0,20.11775,20.11775,20.11775,20.956898,26.56679,204800.0
389.0,3.8136594,3.8623137,4.1928616,4.1928616,4.6559744,204800.0
390.0,4.621858,4.637246,5.1434593,5.5968375,26.139624,204800.0
391.0,178.16666,178.17299,178.17299,178.75629,181.77039,204800.0
392.0,46.078312,46.104805,46.3836,46.80264,47.16861,204800.0
393.0,74.844124,74.844124,75.84684,75.84684,76.42,204800.0
394.0,13.595163,13.595163,13.652706,25.155043,25.155043,204800.0
395.0,101.74401,101.74401,102.126686,104.58389,108.19156,204800.0
396.0,11.606649,11.606649,11.606649,11.606649,12.329431,204800.0
397.0,10.389691,10.389691,10.646996,11.033107,11.033107,204800.0
398.0,36.591076,36.591076,36.591076,36.591076,39.490196,204800.0
399.0,15.009614,15.009614,15.240216,15.240216,15.699943,204800.0
400.0,4.4320936,4.4320936,4.4320936,5.092806,5.265112,204800.0
401.0,22.941364,22.941364,22.941364,23.802725,24.307346,204800.0
402.0,20.76594,20.76594,20.76594,22.272757,24.749687,204800.0
403.0,133.60931,133.60931,133.60931,133.76158,136.07126,204800.0
404.0,44.30282,44.30282,44.30282,44.443634,44.471367,204800.0
405.0,3.733446,3.733446,4.1458755,4.4090805,22.16862,204800.0
406.0,8.730491,8.730491,8.730491,10.593044,12.289225,204800.0
