Samples,T1,T2,T5,T10,T15,L Max
76223.0,0.0,0.0,0.0,0.38034448,1.636222,3200.0
76224.0,0.0,0.0,0.0,1.6965984,1.6965984,3200.0
76225.0,0.0,0.0,0.0,0.0,0.0,3200.0
76226.0,1.7916546,1.7916546,2.0137994,6.4074845,19.312252,3200.0
76227.0,54.891426,54.891426,55.443813,55.988987,55.988987,3200.0
76228.0,0.0,0.0,0.0,0.0,3.6880603,3200.0
76229.0,0.9299326,0.9299326,1.3254012,53.441837,53.441837,3200.0
76230.0,0.0,0.0,0.0,0.0,0.0,3200.0
76231.0,0.0,0.0,0.0,0.0,8.61611,3200.0
76232.0,0.0,0.0,0.0,0.0,3.8582249,3200.0
76233.0,0.7608769,0.7608769,0.7608769,0.7608769,5.028653,3200.0
76234.0,0.0,0.0,0.0,0.0,0.0,3200.0
76235.0,0.0,0.0,0.0,0.0,0.0,3200.0
76236.0,19.41742,19.41742,19.41742,19.572464,20.658932,3200.0
76237.0,0.0,0.0,0.0,0.0,0.0,3200.0
76238.0,0.0,0.0,0.0,0.0,0.0,3200.0
76239.0,0.0,0.0,0.0,0.0,0.0,3200.0
76240.0,0.0,0.0,0.0,0.0,0.58791864,3200.0
76241.0,0.0,0.0,0.0,0.0,4.9974613,3200.0
76242.0,0.0,0.0,0.0,0.92609656,0.92609656,3200.0
76243.0,0.0,0.0,0.0,0.0,0.0,3200.0
76244.0,0.0,0.0,0.0,0.0,6.544548,3200.0
76245.0,0.0,0.0,0.0,0.0,0.0,3200.0
76246.0,31.216928,31.216928,31.216928,31.216928,50.08118,3200.0
76247.0,1.3892684,1.4305676,1.5481924,1.7339866,2.9578712,3200.0
76248.0,117.1652,117.1652,117.1652,117.1652,122.649605,3200.0
76249.0,0.0,0.0,0.0,0.0,0.0,3200.0
76250.0,0.0,0.0,0.0,0.0,2.0700665,3200.0
76251.0,0.0,0.0,0.0,0.0,0.0,3200.0
76252.0,29.788101,29.788101,29.788101,30.771938,31.194103,3200.0
76253.0,0.0,0.0,0.0,0.0,0.0,3200.0
76254.0,0.15264726,0.15264726,0.15264726,1.4680449,75.94066,3200.0
76255.0,0.0,0.0,0.0,0.17838137,9.057006,3200.0
76256.0,0.0,0.0,0.0,0.0,0.0,3200.0
76257.0,0.0,0.0,0.0,0.0,0.0,3200.0
76258.0,0.0,0.0,0.0,0.0,0.0,3200.0
76259.0,0.0,0.0,0.0,0.0,0.0,3200.0
76260.0,0.0,0.0,0.0,0.0,0.0,3200.0
76261.0,0.0,0.0,0.0,0.0,0.7007866,3200.0
76262.0,0.0,0.0,0.0,0.0,0.5073504,3200.0
76263.0,45.907146,45.907146,45.907146,46.45058,153.07205,3200.0
